county,subcounty,ward,lat,lon,altitude,annual_Rain,annual_Temp,ke_elev,ke_ph,LR_Rain,LR_Temp,SR_Rain,SR_Temp
Migori,Nyatike Sub County,Got Kachola Ward,-1.00091506,34.16112554,1200.813965,1038,22.7329998,1195,6.579999924,638,22.6068573,400,22.9095993
Narok,Narok East Sub County,Suswa Ward,-1.004880611,36.23254571,1846.234375,777,18.05599976,1843,6.460000038,521,17.88057137,256,18.3015995
Nakuru,Naivasha  Sub County,Mai Mahiu Ward,-1.00577945,36.50136333,1786.836548,862,19.04733276,1758,7.369999886,552,18.79714203,310,19.39760017
TANA RIVER,Bura Sub County,Hirimani Ward,-1.009084054,39.26376775,227,482,27.20033264,227,7.460000038,188,27.09542847,294,27.34720039
Kiambu,Gatundu South Sub County,Ngenda Ward,-1.013908471,36.91129548,1655.389404,1189,18.64699936,1678,5.809999943,743,18.49085808,446,18.86560059
Narok,Transmara East Sub County,Mogondo Ward,-1.01514895,35.0498187,1789.836426,1334,18.42466736,1784,5.840000153,829,18.38457108,505,18.48079872
KITUI,Mwingi Central Sub- County,Mui Ward,-1.016665459,38.21839952,725.0479126,735,22.84833336,725,6.53000021,286,22.66457176,449,23.10560036
Kiambu,Lari Sub County,Lari/kirenga Ward,-1.02354595,36.64240264,2380.700439,1394,14.28199959,2368,5.96999979,896,14.03885746,498,14.62240028
Muranga,Gatanga Sub County,Kakuzi/mitubiri Ward,-1.025729731,37.14868828,1456.529663,888,19.94599915,1432,5.900000095,492,19.78914261,396,20.16559982
Migori,Uriri Sub County,East Kanyamkago Ward,-1.025988203,34.56773239,1473.414673,1425,20.52400017,1472,5.659999847,858,20.43942833,567,20.64240074
Kiambu,Thika Town Sub County,Thika Township Ward,-1.026262648,37.01308914,1543.385254,990,19.75033379,1542,5.940000057,591,19.61485863,399,19.94000053
Migori,Nyatike Sub County,Muhuru Ward,-1.026389353,34.1283705,1163.839722,1038,22.7329998,1161,6.679999828,638,22.6068573,400,22.9095993
Migori,Suna East Sub County,Kakrao Ward,-1.027190588,34.44201265,1391.138062,1372,21.09266663,1377,5.829999924,819,20.99485779,553,21.22960091
Kiambu,Lari Sub County,Kamburu Ward,-1.029236526,36.74659634,2036.233887,1438,15.68066692,2037,5.829999924,943,15.4800005,495,15.9616003
Kiambu,Githunguri Sub County,Komothai Ward,-1.033879496,36.82636873,1804.633057,1336,17.44400024,1800,5.760000229,857,17.27942848,479,17.67440033
Kiambu,Gatundu South Sub County,Kiamwangi Ward,-1.0340239,36.87141384,1708.831177,1280,18.06866646,1736,5.840000153,812,17.90628624,468,18.29599953
Narok,Transmara West Sub County,Kilgoris Central  Ward,-1.034506224,34.93715916,1765.901489,1480,18.64633369,1767,5.670000076,916,18.59485626,564,18.71840096
Narok,Transmara East Sub County,Iikerin Ward,-1.035404104,35.10326107,1826.337646,1292,18.3686657,1823,5.920000076,800,18.32457161,492,18.43040085
KITUI,Mwingi Central Sub- County,Nuu Ward,-1.044947418,38.6200019,484.5458984,701,25.05733299,484,6.71999979,249,24.9274292,452,25.23920059
Kiambu,Thika Town Sub County,Hospital Ward,-1.047357314,37.10270055,1485.324585,837,20.125,1483,6.159999847,463,19.97200012,374,20.33919907
GARISSA,Fafi Sub County,Dekaharia Ward,-1.050392233,40.83296861,91.67930603,476,27.39500046,91,7.059999943,306,27.32857132,170,27.48799896
Narok,Transmara West Sub County,Shankoe Ward,-1.052390168,34.84518366,1697.938477,1485,19.11533356,1689,5.710000038,907,19.05828667,578,19.19519997
Migori,Suna West Sub County,Wiga Ward,-1.053034675,34.32774507,1334.409668,1214,21.67466736,1342,6.130000114,727,21.55657196,487,21.84000015
Narok,Transmara West Sub County,Keyian Ward,-1.056969755,34.67035496,1570.567505,1567,19.53133392,1572,5.650000095,945,19.46171379,622,19.62879944
Machakos,Yatta Sub County,Ndalani Ward,-1.057887257,37.45465079,1103.215942,762,21.30433273,1104,6.170000076,391,21.12571335,371,21.55439949
Migori,Suna East Sub County,God Jope  Ward,-1.059263288,34.53249816,1592.38501,1488,20.3433342,1563,5.730000019,881,20.24685669,607,20.47839928
Kiambu,Juja Sub County,Witeithie Ward,-1.066730101,37.03491204,1523.537964,893,19.84300041,1521,6.090000153,527,19.70114326,366,20.04159927
Kiambu,Githunguri Sub County,Githunguri Ward,-1.067136105,36.77179732,1921.824341,1394,16.91699982,1937,5.789999962,916,16.73657227,478,17.16959953
Kiambu,Thika Town Sub County,Ngoliba Ward,-1.068660082,37.30162298,1397.829224,833,20.27833366,1378,5.920000076,438,20.08342934,395,20.55119896
Kiambu,Githunguri Sub County,Ngewa Ward,-1.073593697,36.82709599,1758.421997,1234,17.88233376,1763,5.820000172,789,17.7159996,445,18.11520004
KITUI,Mwingi West Sub County,Migwani Ward,-1.074663181,38.10152037,1144.748901,808,21.1609993,1119,6.03000021,326,20.95771408,482,21.44560051
Migori,Suna East Sub County,Suna Central Ward,-1.07573446,34.48544842,1437.237671,1430,20.83699989,1435,5.78000021,853,20.74228477,577,20.96960068
Kiambu,Thika Town Sub County,Gatuanyaga Ward,-1.077700621,37.20333306,1460.407837,851,20.03300095,1454,5.980000019,461,19.87714195,390,20.25119972
Kiambu,Githunguri Sub County,Githiga Ward,-1.078094468,36.71967291,2136.037598,1396,15.90833282,2133,5.789999962,916,15.70228577,480,16.19680023
Kiambu,Juja Sub County,Juja Ward,-1.078403332,36.98894613,1549.984253,952,19.65866661,1550,5.96999979,572,19.52400017,380,19.84720039
KITUI,Mwingi West Sub County,Nguutani Ward,-1.078416754,37.87962105,1146.031494,776,21.47999954,1151,6.809999943,334,21.3239994,442,21.6984005
Migori,Nyatike Sub County,Kaler Ward,-1.078945848,34.23025573,1269.986328,1097,22.27866745,1251,6.429999828,665,22.15542793,432,22.45120049
Kiambu,Thika Town Sub County,Kamenu Ward,-1.07971772,37.13243096,1468.522949,837,20.10666656,1467,6.630000114,457,19.95485687,380,20.31920052
Kiambu,Limuru Sub County,Bibirioni Ward,-1.085649161,36.62579509,2353.918945,1282,15.04766655,2333,6.050000191,825,14.78685665,457,15.41279984
Migori,Suna West Sub County,Ragana-oruba Ward,-1.09096939,34.46001262,1403.813477,1365,21.07900047,1395,5.78000021,818,20.98228645,547,21.21439934
Migori,Suna West Sub County,Waseweta Ii Ward,-1.092502253,34.41171654,1353.243652,1338,21.28966713,1358,5.96999979,802,21.18571472,536,21.43519974
GARISSA,Fafi Sub County,Bura Ward,-1.093641544,40.23708493,92.73094177,413,27.54866791,92,7.570000172,213,27.45542908,200,27.67919922
Kiambu,Juja Sub County,Murera Ward,-1.100576541,36.95024499,1568.850464,905,19.61333275,1555,6.110000134,549,19.47885704,356,19.8015995
Migori,Suna East Sub County,Kwa Ward,-1.105976293,34.61336037,1472.883545,1434,20.52633286,1471,5.71999979,862,20.43600082,572,20.65279961
Kiambu,Limuru Sub County,Limuru East Ward,-1.10659552,36.69002794,2200.40625,1319,15.30766678,2223,5.760000229,856,15.06685734,463,15.64480019
Kiambu,Githunguri Sub County,Ikinu Ward,-1.106986246,36.80897545,1790.577515,1162,18.19566727,1783,5.889999866,738,18.03828621,424,18.41600037
Narok,Narok East Sub County,Ildamat Ward,-1.117960751,35.98113016,1857.55127,749,17.54899979,1859,6.550000191,488,17.36457062,261,17.80719948
Narok,Narok North Sub County,Narok Town Ward,-1.120823608,35.84171983,1866.424438,759,17.20233345,1847,6.739999771,487,17.03942871,272,17.43040085
Kiambu,Limuru Sub County,Limuru Central Ward,-1.126294924,36.62984496,2274.216553,1225,15.59566689,2269,6.010000229,790,15.3228569,435,15.9776001
Machakos,Yatta Sub County,Matuu Ward,-1.130043613,37.55216645,1217.306274,720,21.25966644,1210,6.610000134,335,21.08057022,385,21.51040077
Migori,Suna West Sub County,Wasimbete Ward,-1.13254072,34.33027699,1381.203613,1286,21.49933243,1359,6.019999981,771,21.38742828,515,21.65600014
Kiambu,Ruiru Sub County,Gitothua,-1.133541574,36.92184536,1554.001709,822,19.83766556,1570,6.110000134,497,19.7125721,325,20.01280022
Kiambu,Kiambaa Sub County,Cianda Ward,-1.139772554,36.76888071,1873.180786,1194,17.6186676,1891,5.900000095,768,17.43714333,426,17.87279892
Kiambu,Kiambu Town Sub County,Ting'ang'a Ward,-1.144916902,36.85132801,1690.152344,979,19.02300072,1674,6.039999962,605,18.88514328,374,19.2159996
Kiambu,Limuru Sub County,Ndeiya Ward,-1.14574959,36.5797772,2134.457031,888,18.15933418,2133,6.639999866,565,17.88685799,323,18.54080009
Kiambu,Juja Sub County,Kalimoni Ward,-1.14664092,37.10609709,1473.559204,754,20.27366638,1474,6.590000153,417,20.13314247,337,20.47039986
Machakos,Matungulu Sub County,Matungulu North Ward,-1.147885926,37.30782202,1393.964111,792,20.43799973,1398,5.789999962,416,20.23885727,376,20.71680069
Migori,Kuria West Sub County,Masaba Ward,-1.148313545,34.54351317,1427.627441,1405,20.76866722,1424,5.940000057,841,20.67028618,564,20.90639877
Machakos,Matungulu Sub County,Kyeleni Ward,-1.152693779,37.21182636,1483.824341,859,19.6016674,1483,6.5,451,19.43314362,408,19.83760071
Kiambu,Juja Sub County,Theta Ward,-1.153651282,37.01110094,1499.168823,765,20.14666748,1498,6.650000095,445,20.01314354,320,20.33359909
Kiambu,Limuru Sub County,Ngecha Tigoni Ward,-1.156183142,36.69731944,2011.823608,1210,16.27866745,2017,5.829999924,788,16.04000092,422,16.6128006
Kiambu,Ruiru Sub County,Biashara Ward,-1.156996789,36.94865036,1537.458496,822,19.83766556,1543,6.739999771,497,19.7125721,325,20.01280022
Kiambu,Kiambu Town Sub County,Ndumberi Ward,-1.160539317,36.79695538,1747.321899,1103,18.30900002,1776,5.860000134,693,18.15257072,410,18.52799988
Kiambu,Kiambu Town Sub County,Riabai Ward,-1.163885117,36.84003147,1673.512695,979,19.02300072,1681,5.980000019,605,18.88514328,374,19.2159996
Migori,Kuria West Sub County,Tagare Ward,-1.170711809,34.47390811,1493.158203,1454,20.56466675,1474,5.940000057,860,20.46057129,594,20.71039963
Kiambu,Kiambaa Sub County,Karuri Ward,-1.173017866,36.74943817,1944.561768,1094,17.79266739,1944,5.880000114,703,17.59428596,391,18.07040024
Machakos,Yatta Sub County,Kithimani Ward,-1.174127754,37.46059636,1261.956543,750,20.85733414,1272,5.929999828,358,20.66857147,392,21.1215992
Migori,Kuria West Sub County,Nyamosense/komosoko Ward,-1.17758144,34.40278648,1400.120117,1391,21.15100098,1400,6.039999962,831,21.04971504,560,21.292799
Narok,Narok East Sub County,Keekonyokie Ward,-1.17900511,36.26815929,1666.802979,739,20.18333435,1667,7.019999981,482,19.96114349,257,20.49440002
Nairobi,Roysambu  Sub County,Kahawa West,-1.180067431,36.91600681,1544.961304,831,19.79966736,1550,6.579999924,507,19.68571472,324,19.95919991
Kiambu,Kiambaa Sub County,Muchatha Ward,-1.18589244,36.78453067,1759.967896,1065,18.27566719,1772,5.980000019,673,18.09942818,392,18.5223999
Narok,Narok West Sub County,Mara Ward,-1.187801621,35.20292882,1718.105713,1096,18.9956665,1727,6.960000038,671,18.94114304,425,19.0720005
Kiambu,Kiambu Town Sub County,Kiambu Township Ward,-1.190729965,36.8361384,1671.728882,903,19.326334,1679,6.050000191,554,19.20685768,349,19.49359894
Nairobi,Roysambu  Sub County,Kahawa,-1.191906115,36.90660451,1552.822998,831,19.79966736,1547,6.349999905,507,19.68571472,324,19.95919991
Migori,Kuria West Sub County,Bukira Central/ikerege Ward,-1.191936687,34.53884182,1484.215332,1405,20.6970005,1488,6.050000191,838,20.58914375,567,20.84799957
KITUI,Kitui West  Sub County,Kauwi Ward,-1.192689739,37.83669711,1233.270386,762,21.2859993,1240,6.809999943,318,21.13599968,444,21.49600029
KITUI,Kitui West  Sub County,Mutongoni Ward,-1.194533432,37.9969642,1347.079834,861,20.54100037,1353,5.800000191,362,20.35485649,499,20.8015995
Kiambu,Ruiru Sub County,Kahawa/sukari Ward,-1.194629516,36.94812999,1530.311523,758,20.00166702,1528,6.349999905,452,19.88914299,306,20.15920067
Kiambu,Kiambaa Sub County,Ndenderu Ward,-1.196144888,36.7445634,1837.209473,1094,17.79266739,1834,5.960000038,703,17.59428596,391,18.07040024
Kiambu,Ruiru Sub County,Kahawa Wendani Ward,-1.196538301,36.92833256,1539.518433,758,20.00166702,1539,6.480000019,452,19.88914299,306,20.15920067
Kiambu,Kabete Sub County,Muguga,-1.199442718,36.66609467,2060.392822,1142,16.50200081,2057,5.920000076,744,16.23142815,398,16.88080025
Kiambu,Kikuyu Sub County,Sigona Ward,-1.199560704,36.6393214,2055.838135,1142,16.50200081,2066,5.989999771,744,16.23142815,398,16.88080025
Kiambu,Kabete Sub County,Nyadhuna Ward,-1.200118158,36.70859471,1908.776611,1094,17.79266739,1893,5.940000057,703,17.59428596,391,18.07040024
Nairobi,Roysambu  Sub County,Githurai Ward,-1.20224318,36.90781084,1550.125488,831,19.79966736,1545,6.460000038,507,19.68571472,324,19.95919991
Kiambu,Ruiru Sub County,Gatongora Ward,-1.20270471,37.0569906,1472.85376,723,20.27633286,1473,6.679999828,412,20.13542938,311,20.47360039
Migori,Kuria West Sub County,Bukira East Ward,-1.20409961,34.61303522,1479.456665,1357,20.54333305,1489,5.960000038,813,20.45085716,544,20.67280006
Nairobi,Roysambu  Sub County,Zimmerman Ward,-1.204426299,36.86081727,1619.809692,903,19.326334,1612,6.010000229,554,19.20685768,349,19.49359894
Kiambu,Ruiru Sub County,Kiuu Ward,-1.21080959,36.93373248,1536.671265,721,20.06066704,1537,6.730000019,426,19.9634285,295,20.19680023
Machakos,Matungulu Sub County,Matungulu East Ward,-1.210809978,37.33730054,1505.179688,892,19.37666702,1511,5.75,448,19.19028473,444,19.63759995
Narok,Transmara West Sub County,Lolgorian Ward,-1.210852645,34.82967185,1765.787354,1385,19.4640007,1734,5.78000021,829,19.40628624,556,19.5447998
Kiambu,Ruiru Sub County,Mwiki Ward,-1.213452621,36.92175096,1544.553955,721,20.06066704,1540,6.650000095,426,19.9634285,295,20.19680023
Narok,Narok East Sub County,Mosiro Ward,-1.214835293,36.09060027,1870.730591,773,19.19966698,1873,6.670000076,516,18.96742821,257,19.52479935
Kiambu,Ruiru Sub County,Mwihoko Ward,-1.215680015,36.97606831,1512.244995,698,20.1546669,1504,6.730000019,407,20.035429,291,20.32159996
Kiambu,Kiambaa Sub County,Kihara Ward,-1.217080999,36.76855736,1783.033447,989,18.75366592,1781,6.119999886,619,18.59485817,370,18.97599983
Nairobi,Kasarani  Sub County,Clay City,-1.221443506,36.9172974,1582.562256,721,20.06066704,1553,6.420000076,426,19.9634285,295,20.19680023
Nairobi,Kasarani  Sub County,Kasarani Ward,-1.226453215,36.89463631,1610.561035,773,19.82999992,1602,6.320000172,465,19.73999977,308,19.95599937
GARISSA,Hulugho Sub County,Hulugho Ward,-1.228313658,41.10850479,56.88439941,554,27.23633385,62,6.900000095,393,27.18400002,161,27.30960083
Kiambu,Kabete Sub County,Gitaru,-1.230501376,36.68534569,1981.6427,1007,17.64533234,1976,5.920000076,646,17.42171478,361,17.95840073
Kiambu,Kabete Sub County,Kabete Ward,-1.230917711,36.72793739,1840.993652,1016,18.30533409,1846,6.090000153,645,18.11771393,371,18.56800079
Migori,Kuria West Sub County,Mokerero Ward,-1.230928467,34.50641316,1599.988525,1413,20.47633362,1593,5.869999886,838,20.37257004,575,20.6215992
Nairobi,Roysambu  Sub County,Roysambu Ward,-1.231159392,36.85993721,1624.976685,850,19.4363327,1632,6.130000114,519,19.33085632,331,19.58399963
Nairobi,Westlands  Sub County,Karura Ward,-1.231781365,36.80158368,1729.563232,949,19.0783329,1722,5.980000019,591,18.94685745,358,19.26239967
Machakos,Mwala Sub County,Mbiuni Ward,-1.234329052,37.42070574,1209.022705,728,21.20166588,1211,6.010000229,358,20.99600029,370,21.48960114
Nairobi,Kasarani  Sub County,Mwiki Ward,-1.236388017,36.95743017,1528.066406,721,20.06066704,1529,6.610000134,426,19.9634285,295,20.19680023
Nairobi,Ruaraka  Sub County,Lucky Summer Ward,-1.23941733,36.89596786,1589.155884,773,19.82999992,1590,6.46999979,465,19.73999977,308,19.95599937
Migori,Kuria West Sub County,Isibania Ward,-1.240092888,34.47896364,1664.369751,1476,20.23666573,NA,5.760000229,866,20.13314247,610,20.38159943
Nairobi,Embakasi North Sub County,Dandora Area Iv Ward,-1.242531024,36.90525389,1590.714966,773,19.82999992,1585,6.880000114,465,19.73999977,308,19.95599937
Nairobi,Ruaraka  Sub County,Babandogo,-1.243398242,36.87787306,1611.202026,773,19.82999992,1607,6.599999905,465,19.73999977,308,19.95599937
Nairobi,Embakasi North Sub County,Dandora Area Iii Ward,-1.245528226,36.910156,1586.16748,773,19.82999992,1580,6.769999981,465,19.73999977,308,19.95599937
Nairobi,Westlands  Sub County,Kitisuru Ward,-1.245718193,36.76116183,1741.908081,989,18.75366592,1780,5.929999828,619,18.59485817,370,18.97599983
Kiambu,Kikuyu Sub County,Nachu Ward,-1.246488278,36.56288464,1954.810425,840,18.53633308,1965,6.71999979,533,18.2502861,307,18.9368
KITUI,Kitui Central  Sub County,Miambani Ward,-1.248633046,38.09548918,863.5993652,777,22.15066719,902,6,317,21.94857216,460,22.43359947
Nairobi,Embakasi North Sub County,Dandora Area Ii Ward,-1.250187863,36.8978621,1596.532104,757,19.93266678,1599,6.849999905,449,19.8565712,308,20.03919983
Migori,Kuria East Sub County,Nyabasi West Ward,-1.250771459,34.61833097,1611.618652,1478,19.8623333,1564,5.920000076,872,19.77485657,606,19.98480034
Nairobi,Ruaraka  Sub County,Korogocho Ward,-1.252297831,36.88886867,1600.693848,757,19.93266678,1596,6.920000076,449,19.8565712,308,20.03919983
Nairobi,Kasarani  Sub County,Njiru Ward,-1.253402475,36.92511585,1574.376099,705,19.99233246,1564,6.690000057,410,19.90857124,295,20.10960007
Nairobi,Ruaraka  Sub County,Mathare North Ward,-1.253868452,36.86974474,1603.652832,950,19.75133324,1613,6.760000229,599,19.66114235,351,19.87759972
Nairobi,Ruaraka  Sub County,Utalii Ward,-1.253931533,36.86253804,1628.9104,950,19.75133324,1621,6.610000134,599,19.66114235,351,19.87759972
Nairobi,Kasarani  Sub County,Ruai Ward,-1.2543581,37.02620824,1493.758911,662,20.19599915,1490,6.949999809,376,20.06057167,286,20.38559914
Kiambu,Kabete Sub County,Uthiru Ward,-1.254925896,36.71212076,1912.039307,990,18.54766655,1919,6.130000114,628,18.36628532,362,18.8015995
Kiambu,Kikuyu Sub County,Kinoo,-1.254982194,36.69008071,1953.196777,958,18.14266586,1953,5.889999866,609,17.92571449,349,18.44639969
Nairobi,Mathare  Sub County,Kiamaiko Ward,-1.256065778,36.87615833,1612.909302,757,19.93266678,1606,6.880000114,449,19.8565712,308,20.03919983
Nairobi,Embakasi North Sub County,Kariobangi North Ward,-1.256602065,36.88234053,1608.353394,757,19.93266678,1606,6.880000114,449,19.8565712,308,20.03919983
Nairobi,Embakasi North Sub County,Dandora Area I Ward,-1.257152711,36.89009785,1603.615479,757,19.93266678,1596,6.920000076,449,19.8565712,308,20.03919983
Nairobi,Mathare  Sub County,Ngei Ward,-1.258001665,36.87132595,1615.7677,950,19.75133324,1613,6.760000229,599,19.66114235,351,19.87759972
Kiambu,Kikuyu Sub County,Kikuyu Ward,-1.258503195,36.66871727,1981.534546,958,18.14266586,1976,5.889999866,609,17.92571449,349,18.44639969
Migori,Kuria East Sub County,Nyabasi East Ward,-1.259484833,34.66619505,1593.799805,1441,19.91133308,1592,5.949999809,852,19.82457161,589,20.03280067
Nairobi,Mathare  Sub County,Huruma Ward,-1.259579524,36.86676006,1622.645264,950,19.75133324,1615,6.670000076,599,19.66114235,351,19.87759972
Nairobi,Westlands  Sub County,Parklands/highridge Ward,-1.260372247,36.80864877,1694.631714,1025,19.4193325,1688,6.389999866,652,19.30571365,373,19.57839966
Nairobi,Embakasi Central Sub County,Matopeni/spring Valley Ward,-1.260885525,36.92805197,1584.559082,705,19.99233246,1581,6.800000191,410,19.90857124,295,20.10960007
Nairobi,Mathare  Sub County,Hospital Ward,-1.261242215,36.84842993,1646.223267,950,19.75133324,1643,6.519999981,599,19.66114235,351,19.87759972
Nairobi,Mathare  Sub County,Mabatini Ward,-1.262095369,36.86299229,1626.388306,950,19.75133324,1622,6.650000095,599,19.66114235,351,19.87759972
Migori,Kuria East Sub County,Gokeharaka/getambwega Ward,-1.263193651,34.56161887,1635.691162,1513,19.84066582,1636,5.929999828,892,19.7514286,621,19.96559906
Machakos,Matungulu Sub County,Tala Ward,-1.26421692,37.32176874,1524.530518,793,19.63899994,1532,5.880000114,395,19.45371437,398,19.89839935
Nairobi,Mathare  Sub County,Mlango Kubwa,-1.265001041,36.8491466,1638.257324,950,19.75133324,1643,6.519999981,599,19.66114235,351,19.87759972
Nairobi,Embakasi West Sub County,Kariobangi South Ward,-1.265264562,36.88557087,1609.549316,757,19.93266678,1605,6.960000038,449,19.8565712,308,20.03919983
Nairobi,Embakasi Central Sub County,Kayole North Ward,-1.265284441,36.92107631,1585.68396,705,19.99233246,1581,6.96999979,410,19.90857124,295,20.10960007
Nairobi,Embakasi West Sub County,Mowlem Ward,-1.266485134,36.89715476,1604.700317,757,19.93266678,1599,6.880000114,449,19.8565712,308,20.03919983
Nairobi,Westlands  Sub County,Kangemi Ward,-1.269504167,36.7591546,1767.490967,1048,18.97733307,1783,6.150000095,666,18.83257103,382,19.18000031
Nairobi,Embakasi Central Sub County,Komarock Ward,-1.270122502,36.9070172,1598.937866,757,19.93266678,1602,6.900000095,449,19.8565712,308,20.03919983
Machakos,Matungulu Sub County,Matungulu West Ward,-1.270965082,37.20022019,1483.223877,703,20.07233429,1487,6.679999828,368,19.90514374,335,20.3064003
